ResponseID,ExtendedSessionID,UserID,ScenarioOrder,Intervention,PedPed,Barrier,CrossingSignal,AttributeLevel,ScenarioTypeStrict,ScenarioType,DefaultChoice,NonDefaultChoice,DefaultChoiceIsOmission,NumberOfCharacters,DiffNumberOFCharacters,Saved,Template,DescriptionShown,LeftHand,UserCountry3,Man,Woman,Pregnant,Stroller,OldMan,OldWoman,Boy,Girl,Homeless,LargeWoman,LargeMan,Criminal,MaleExecutive,FemaleExecutive,FemaleAthlete,MaleAthlete,FemaleDoctor,MaleDoctor,Dog,Cat
229enABvkoCDXMmHc,-715434617_9856616862798008.0,9856616862798010.0,13,0,1,0,0,High,Social Status,Social Status,High,Low,1.0,2,0,1,Desktop,0.0,0.0,PRT,0.0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0
229gRSFSAEEN7A5Z9,1558506534_2089742626620472.0,2089742626620470.0,2,1,1,0,0,Male,Gender,Gender,Male,Female,0.0,5,0,0,Mobile,1.0,1.0,HUN,0.0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,2,0,1,0,0
229gRSFSAEEN7A5Z9,1558506534_2089742626620472.0,2089742626620470.0,2,0,1,0,0,Female,Gender,Gender,Male,Female,0.0,5,0,1,Mobile,1.0,0.0,HUN,0.0,0,0,0,0,0,0,2,0,0,0,0,0,0,2,0,1,0,0,0
229mtRbJ6pkuWiTXj,1551655472_5758173815524972.0,5758173815524970.0,8,1,0,1,0,Less,Utilitarian,Utilitarian,More,Less,1.0,3,2,0,Desktop,1.0,0.0,USA,0.0,0,0,0,0,0,0,0,1,1,0,0,0,1,0,0,0,0,0,0
229mtRbJ6pkuWiTXj,1551655472_5758173815524972.0,5758173815524970.0,8,0,0,0,0,More,Utilitarian,Utilitarian,More,Less,1.0,5,2,1,Desktop,1.0,1.0,USA,0.0,0,0,0,1,0,0,0,1,1,0,0,0,2,0,0,0,0,0,0
229n4SzLvnB6jnfNe,-1619633008_2735864641155820.0,2735864641155820.0,4,1,0,0,2,Pets,Species,Species,Hoomans,Pets,1.0,4,0,1,Desktop,1.0,1.0,ROU,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,1
229n4SzLvnB6jnfNe,-1619633008_2735864641155820.0,2735864641155820.0,4,0,0,1,0,Hoomans,Species,Species,Hoomans,Pets,1.0,4,0,0,Desktop,1.0,0.0,ROU,1.0,0,0,0,0,0,0,0,0,1,0,0,1,1,0,0,0,0,0,0
229nKqdbNaSH7krqj,692931638_3817249594741407.0,3817249594741409.5,11,1,1,0,1,Less,Utilitarian,Utilitarian,More,Less,1.0,1,4,0,Desktop,0.0,1.0,ROU,0.0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
229nKqdbNaSH7krqj,692931638_3817249594741407.0,3817249594741409.5,11,0,1,0,2,More,Utilitarian,Utilitarian,More,Less,1.0,5,4,1,Desktop,0.0,0.0,ROU,0.0,0,0,1,0,1,1,0,0,0,0,0,0,1,0,0,0,0,0,1
229otuc68JbuZiX2C,-1749327335_9212574043621782.0,9212574043621780.0,3,1,0,0,2,Rand,Random,Random,,,,3,0,1,Desktop,1.0,1.0,USA,0.0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0
229otuc68JbuZiX2C,-1749327335_9212574043621782.0,9212574043621780.0,3,0,0,1,0,Rand,Random,Random,,,,3,0,0,Desktop,1.0,0.0,USA,0.0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0
229ozf6TNBwpyaCD9,1979177218_1971970950769593.0,1971970950769590.0,9,0,1,0,0,Rand,Fitness,Random,,,,3,0,1,Desktop,1.0,0.0,USA,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,1,0,0,0,0
229ozf6TNBwpyaCD9,1979177218_1971970950769593.0,1971970950769590.0,9,1,1,0,0,Rand,Fitness,Random,,,,3,0,0,Desktop,1.0,1.0,USA,1.0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
229qPqSrAjY8e5quC,1636243135_1883929675711704.0,1883929675711700.0,8,0,0,0,2,Rand,Random,Random,,,,5,2,1,Desktop,0.0,1.0,CZE,0.0,0,0,0,0,1,1,1,0,0,0,0,0,0,0,0,0,1,1,0
229qPqSrAjY8e5quC,1636243135_1883929675711704.0,1883929675711700.0,8,1,0,1,0,Rand,Random,Random,,,,3,2,0,Desktop,0.0,0.0,CZE,0.0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,1,0
229rPuQgN2P9q42Wu,831113591_7488280163086256.0,7488280163086259.0,4,0,0,0,2,Female,Gender,Gender,Male,Female,0.0,1,0,0,Desktop,1.0,1.0,BRA,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0
229rPuQgN2P9q42Wu,831113591_7488280163086256.0,7488280163086259.0,4,1,0,1,0,Male,Gender,Gender,Male,Female,0.0,1,0,1,Desktop,1.0,0.0,BRA,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0
229yA2RJ5jTc9upaP,234747696_3968654439643426.0,3968654439643430.5,12,1,1,0,0,Pets,Species,Species,Hoomans,Pets,1.0,2,0,0,Desktop,1.0,0.0,CAN,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1
229yA2RJ5jTc9upaP,234747696_3968654439643426.0,3968654439643430.5,12,0,1,0,0,Hoomans,Species,Species,Hoomans,Pets,1.0,2,0,1,Desktop,1.0,1.0,CAN,1.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0
229zo4bXYKaQEmJF8,874162127_6144385256671203.0,6144385256671200.0,9,1,1,0,0,Young,Age,Age,Young,Old,0.0,5,0,1,Desktop,1.0,0.0,SWE,2.0,1,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0
229zo4bXYKaQEmJF8,874162127_6144385256671203.0,6144385256671200.0,9,0,1,0,0,Old,Age,Age,Young,Old,0.0,5,0,0,Desktop,1.0,1.0,SWE,0.0,2,0,0,2,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
22A2A7jntqz4dgx4z,-1459391586_8565430278008933.0,8565430278008930.0,1,0,0,0,2,More,Utilitarian,Utilitarian,More,Less,1.0,5,1,1,Mobile,0.0,1.0,ITA,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,1,1,1
22A2A7jntqz4dgx4z,-1459391586_8565430278008933.0,8565430278008930.0,1,1,0,1,0,Less,Utilitarian,Utilitarian,More,Less,1.0,4,1,0,Mobile,0.0,0.0,ITA,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,1,1
22A469uP8jLkQ2gg2,817927743_7530022526720479.0,7530022526720480.0,13,1,1,0,0,Fit,Fitness,Fitness,Fit,Fat,0.0,3,0,1,Desktop,1.0,0.0,ARE,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,1,0,0,0,0
22A469uP8jLkQ2gg2,817927743_7530022526720479.0,7530022526720480.0,13,0,1,0,0,Fat,Fitness,Fitness,Fit,Fat,0.0,3,0,0,Desktop,1.0,1.0,ARE,1.0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0
22A4BB5Q8okvsQfoB,321151270_3690825471605992.0,3690825471605990.5,9,1,0,1,0,Pets,Species,Species,Hoomans,Pets,1.0,5,0,1,Desktop,0.0,0.0,DZA,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,3
22A4BB5Q8okvsQfoB,321151270_3690825471605992.0,3690825471605990.5,9,0,0,0,2,Hoomans,Species,Species,Hoomans,Pets,1.0,5,0,0,Desktop,0.0,1.0,DZA,0.0,0,0,0,0,0,1,0,1,0,1,0,0,0,2,0,0,0,0,0
22A4eryYzi8z3SiDf,6023074_6832372904259549.0,6832372904259550.0,4,0,1,0,0,Male,Gender,Gender,Male,Female,1.0,3,0,0,Desktop,1.0,1.0,USA,1.0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0
22A4eryYzi8z3SiDf,6023074_6832372904259549.0,6832372904259550.0,4,1,1,0,0,Female,Gender,Gender,Male,Female,1.0,3,0,1,Desktop,1.0,0.0,USA,0.0,1,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0
22A5PwQ4HbFuzXHtK,-1939083_1549240577497082.0,1549240577497080.0,11,1,0,1,0,High,Social Status,Social Status,High,Low,0.0,5,0,1,Desktop,0.0,0.0,GBR,2.0,2,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0
22A63rjGmLgZrzPKs,-1159078451_2436381295652412.0,2436381295652410.0,9,0,1,0,2,Old,Age,Age,Young,Old,0.0,2,0,0,Desktop,0.0,1.0,CAN,0.0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
22A63rjGmLgZrzPKs,-1159078451_2436381295652412.0,2436381295652410.0,9,1,1,0,1,Young,Age,Age,Young,Old,0.0,2,0,1,Desktop,0.0,0.0,CAN,1.0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0
22A7ErbuT83rzj8Bq,2052520127_7644449848773257.0,7644449848773261.0,12,1,0,1,0,Young,Age,Age,Young,Old,0.0,1,0,1,Mobile,0.0,1.0,FRA,0.0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0
22A7ErbuT83rzj8Bq,2052520127_7644449848773257.0,7644449848773261.0,12,0,0,0,1,Old,Age,Age,Young,Old,0.0,1,0,0,Mobile,0.0,0.0,FRA,0.0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
22A8Jbmc352YpupNP,-2056296091_3113107335957252.0,3113107335957250.0,9,0,1,0,2,Hoomans,Species,Species,Hoomans,Pets,1.0,4,0,1,Desktop,1.0,0.0,USA,0.0,1,0,0,0,0,0,0,0,0,0,1,0,0,1,0,1,0,0,0
22A8Jbmc352YpupNP,-2056296091_3113107335957252.0,3113107335957250.0,9,1,1,0,1,Pets,Species,Species,Hoomans,Pets,1.0,4,0,0,Desktop,1.0,1.0,USA,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,2
22A9DHK6r2pkHsHwf,1555104566_7777529714079412.0,7777529714079410.0,9,0,1,0,0,Hoomans,Species,Species,Hoomans,Pets,1.0,2,0,0,Mobile,0.0,0.0,TUR,0.0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0
22A9DHK6r2pkHsHwf,1555104566_7777529714079412.0,7777529714079410.0,9,1,1,0,0,Pets,Species,Species,Hoomans,Pets,1.0,2,0,1,Mobile,0.0,1.0,TUR,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1
22ACJEXLnLxYvsHPQ,937988981_9409773263382316.0,9409773263382320.0,2,0,1,0,1,Fat,Fitness,Fitness,Fit,Fat,0.0,5,0,1,Desktop,0.0,1.0,NLD,0.0,1,0,0,0,0,0,0,0,2,2,0,0,0,0,0,0,0,0,0
22ACJEXLnLxYvsHPQ,937988981_9409773263382316.0,9409773263382320.0,2,1,1,0,2,Fit,Fitness,Fitness,Fit,Fat,0.0,5,0,0,Desktop,0.0,0.0,NLD,2.0,1,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0
22ACwqHpqGHwtW2gk,2023942407_9005759893826855.0,9005759893826861.0,8,0,1,0,0,Fit,Fitness,Fitness,Fit,Fat,1.0,2,0,1,Mobile,0.0,0.0,FRA,0.0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0
22ACwqHpqGHwtW2gk,2023942407_9005759893826855.0,9005759893826861.0,8,1,1,0,0,Fat,Fitness,Fitness,Fit,Fat,1.0,2,0,0,Mobile,0.0,1.0,FRA,0.0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0
22ADGcgZbhQSbSNLi,-801393902_5996976687464459.0,5996976687464460.0,1,0,1,0,1,Hoomans,Species,Species,Hoomans,Pets,1.0,3,0,0,Desktop,0.0,1.0,TUR,0.0,0,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
22ADGcgZbhQSbSNLi,-801393902_5996976687464459.0,5996976687464460.0,1,1,1,0,2,Pets,Species,Species,Hoomans,Pets,1.0,3,0,1,Desktop,0.0,0.0,TUR,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,1
22ADaR8z6QxjmNzCd,-1209993277_7237976911239175.0,7237976911239181.0,12,1,1,0,0,Female,Gender,Gender,Male,Female,1.0,5,0,1,Desktop,0.0,1.0,USA,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,3,0,0,0
22ADaR8z6QxjmNzCd,-1209993277_7237976911239175.0,7237976911239181.0,12,0,1,0,0,Male,Gender,Gender,Male,Female,1.0,5,0,0,Desktop,0.0,0.0,USA,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,3,0,0
22AJEd3uDkojEyqRL,-1752327815_197746665952442.0,197746665952442.0,10,0,1,0,2,More,Utilitarian,Utilitarian,More,Less,1.0,5,1,0,Desktop,1.0,0.0,CAN,0.0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,2,0,1,0
22AJEd3uDkojEyqRL,-1752327815_197746665952442.0,197746665952442.0,10,1,1,0,1,Less,Utilitarian,Utilitarian,More,Less,1.0,4,1,1,Desktop,1.0,1.0,CAN,0.0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,2,0,0,0
22ANt92zFewMx5Wnr,-974317293_6814179366996167.0,6814179366996170.0,2,0,1,0,2,Fit,Fitness,Fitness,Fit,Fat,1.0,3,0,1,Desktop,1.0,1.0,CAN,1.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0
22ANt92zFewMx5Wnr,-974317293_6814179366996167.0,6814179366996170.0,2,1,1,0,1,Fat,Fitness,Fitness,Fit,Fat,1.0,3,0,0,Desktop,1.0,0.0,CAN,2.0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0
22AR9Y7ot3YCReC9a,-379756946_781991111411652.0,781991111411652.0,1,0,0,1,0,Pets,Species,Species,Hoomans,Pets,0.0,3,0,0,Desktop,1.0,1.0,PRT,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0
22AR9Y7ot3YCReC9a,-379756946_781991111411652.0,781991111411652.0,1,1,0,0,1,Hoomans,Species,Species,Hoomans,Pets,0.0,3,0,1,Desktop,0.0,0.0,PRT,1.0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0
22AaWNXgZbrhdeBpc,276413011_1860361674001013.0,1860361674001010.0,2,0,0,0,0,High,Social Status,Social Status,High,Low,1.0,1,0,1,Mobile,0.0,0.0,BRA,0.0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
22AdyxTNCWxbSiayw,1014084725_4245059254602932.0,4245059254602929.5,10,0,0,0,1,Hoomans,Species,Species,Hoomans,Pets,1.0,2,0,1,Desktop,0.0,1.0,AUT,0.0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0
22AdyxTNCWxbSiayw,1014084725_4245059254602932.0,4245059254602929.5,10,1,0,1,0,Pets,Species,Species,Hoomans,Pets,1.0,2,0,0,Desktop,0.0,0.0,AUT,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0
22AecLJay4KXHj3CY,1928519921_5903847563875076.0,5903847563875080.0,3,0,0,1,0,Rand,Fitness,Random,,,,2,0,0,Mobile,0.0,1.0,JPN,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0
22AecLJay4KXHj3CY,1928519921_5903847563875076.0,5903847563875080.0,3,1,0,0,1,Rand,Fitness,Random,,,,2,0,1,Mobile,0.0,0.0,JPN,1.0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
22AfFjRjNHXdbygsP,1413589634_2478444273580593.0,2478444273580590.0,12,0,1,0,2,Female,Gender,Gender,Male,Female,0.0,1,0,0,Desktop,0.0,1.0,BEL,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0
22AfFjRjNHXdbygsP,1413589634_2478444273580593.0,2478444273580590.0,12,1,1,0,1,Male,Gender,Gender,Male,Female,0.0,1,0,1,Desktop,0.0,0.0,BEL,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0
22AfJYyuW4QG9mrXL,-436441369_7316511031885764.0,7316511031885760.0,5,0,1,0,2,More,Utilitarian,Utilitarian,More,Less,1.0,5,3,0,Desktop,0.0,0.0,FRA,1.0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,1
22AfJYyuW4QG9mrXL,-436441369_7316511031885764.0,7316511031885760.0,5,1,1,0,1,Less,Utilitarian,Utilitarian,More,Less,1.0,2,3,1,Desktop,0.0,1.0,FRA,0.0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
22AfK3aJTvMW8FBLc,317341805_9608070517424494.0,9608070517424490.0,4,1,0,1,0,Less,Utilitarian,Utilitarian,More,Less,1.0,3,2,0,Desktop,0.0,0.0,FRA,0.0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,1,0
22AfK3aJTvMW8FBLc,317341805_9608070517424494.0,9608070517424490.0,4,0,0,0,1,More,Utilitarian,Utilitarian,More,Less,1.0,5,2,1,Desktop,0.0,1.0,FRA,0.0,0,0,0,0,0,0,1,1,2,0,0,0,0,0,0,0,0,1,0
22AfmmxQgGBg469jK,-899046873_404964856324230.0,404964856324230.0,11,0,0,1,0,Rand,Random,Random,,,,3,2,1,Desktop,0.0,1.0,ITA,0.0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0
22AfmmxQgGBg469jK,-899046873_404964856324230.0,404964856324230.0,11,1,0,0,2,Rand,Random,Random,,,,5,2,0,Desktop,0.0,0.0,ITA,1.0,0,1,0,0,0,0,1,0,1,0,0,1,0,0,0,0,0,0,0
22AfpgQPFaXYGG6EA,1124976472_9063064305556368.0,9063064305556370.0,2,0,1,0,2,High,Social Status,Social Status,High,Low,1.0,2,0,1,Desktop,1.0,1.0,BRA,1.0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0
22AfpgQPFaXYGG6EA,1124976472_9063064305556368.0,9063064305556370.0,2,1,1,0,1,Low,Social Status,Social Status,High,Low,1.0,2,0,0,Desktop,1.0,0.0,BRA,0.0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0
22AigZA8MLzpQQzQe,121445722_4240206326455680.0,4240206326455680.0,7,0,1,0,2,Less,Utilitarian,Utilitarian,More,Less,0.0,3,2,0,Desktop,1.0,0.0,ARG,1.0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1
22AigZA8MLzpQQzQe,121445722_4240206326455680.0,4240206326455680.0,7,1,1,0,1,More,Utilitarian,Utilitarian,More,Less,0.0,5,2,1,Desktop,1.0,1.0,ARG,1.0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,1,0,0,1
22AiteZnKhKMzhknG,2081680677_1083146602944956.0,1083146602944960.0,10,0,0,1,0,Fit,Fitness,Fitness,Fit,Fat,1.0,5,0,1,Mobile,0.0,1.0,BRA,0.0,1,0,0,0,0,0,0,0,0,0,0,0,0,2,2,0,0,0,0
22AiteZnKhKMzhknG,2081680677_1083146602944956.0,1083146602944960.0,10,1,0,0,2,Fat,Fitness,Fitness,Fit,Fat,1.0,5,0,0,Mobile,0.0,0.0,BRA,2.0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0
22AjwbbmKaeihSveA,188681426_4224100293965496.0,4224100293965500.0,6,1,1,0,0,Male,Gender,Gender,Male,Female,0.0,5,0,0,Desktop,1.0,1.0,AUS,0.0,0,0,0,3,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0
22AjwbbmKaeihSveA,188681426_4224100293965496.0,4224100293965500.0,6,0,1,0,0,Female,Gender,Gender,Male,Female,0.0,5,0,1,Desktop,1.0,0.0,AUS,0.0,0,0,0,0,3,0,1,0,0,0,0,0,1,0,0,0,0,0,0
22AmY5DtQLWscspDh,-1036865618_144128178718219.0,144128178718219.0,3,1,0,1,0,Young,Age,Age,Young,Old,0.0,3,0,1,Desktop,1.0,1.0,USA,0.0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0
22AmY5DtQLWscspDh,-1036865618_144128178718219.0,144128178718219.0,3,0,0,0,0,Old,Age,Age,Young,Old,0.0,3,0,0,Desktop,1.0,0.0,USA,2.0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
22Ao829GCszPEJPeC,-1171446232_2708115317591727.0,2708115317591730.0,5,0,0,0,0,Young,Age,Age,Young,Old,1.0,2,0,1,Mobile,0.0,1.0,JPN,0.0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0
22Ao829GCszPEJPeC,-1171446232_2708115317591727.0,2708115317591730.0,5,1,0,1,0,Old,Age,Age,Young,Old,1.0,2,0,0,Mobile,0.0,0.0,JPN,1.0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
22AoCpRyJkovZ7PCL,1058390990_974713909686828.0,974713909686828.0,8,1,0,1,0,Young,Age,Age,Young,Old,0.0,1,0,1,Desktop,1.0,1.0,RUS,0.0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0
22AoCpRyJkovZ7PCL,1058390990_974713909686828.0,974713909686828.0,8,0,0,0,2,Old,Age,Age,Young,Old,0.0,1,0,0,Desktop,1.0,0.0,RUS,0.0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
22AqAaJ8oEXRS8orK,1637287086_20212843242338.0,20212843242338.0,5,1,0,1,0,Rand,Random,Random,,,,2,2,1,Mobile,1.0,0.0,BRA,1.0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0
22AqAaJ8oEXRS8orK,1637287086_20212843242338.0,20212843242338.0,5,0,0,0,2,Rand,Random,Random,,,,4,2,0,Mobile,1.0,1.0,BRA,1.0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,1
22ArxEwcoS5BbB2vf,2058635881_1611797809682869.0,1611797809682870.0,5,1,1,0,2,More,Utilitarian,Utilitarian,More,Less,0.0,5,2,0,Desktop,1.0,0.0,RUS,0.0,2,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0
22ArxEwcoS5BbB2vf,2058635881_1611797809682869.0,1611797809682870.0,5,0,1,0,1,Less,Utilitarian,Utilitarian,More,Less,0.0,3,2,1,Desktop,1.0,1.0,RUS,0.0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0
22AsZBByb22Gkqhjw,1944259984_7440279612011418.0,7440279612011421.0,4,0,0,1,0,Male,Gender,Gender,Male,Female,1.0,1,0,0,Desktop,1.0,1.0,PAK,1.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
22AsZBByb22Gkqhjw,1944259984_7440279612011418.0,7440279612011421.0,4,1,0,0,1,Female,Gender,Gender,Male,Female,1.0,1,0,1,Desktop,1.0,0.0,PAK,0.0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
22At6CLa9ds3kexkY,-710885855_1555319146360210.0,1555319146360210.0,5,0,0,0,2,Hoomans,Species,Species,Hoomans,Pets,1.0,4,0,1,Mobile,0.0,1.0,ESP,0.0,0,2,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0
22At6CLa9ds3kexkY,-710885855_1555319146360210.0,1555319146360210.0,5,1,0,1,0,Pets,Species,Species,Hoomans,Pets,1.0,4,0,0,Mobile,0.0,0.0,ESP,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,1
22At9rCo8AxG83bqv,-541904212_4706649847641491.0,4706649847641490.0,11,0,1,0,2,Hoomans,Species,Species,Hoomans,Pets,1.0,2,0,1,Mobile,0.0,1.0,JPN,0.0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0
22At9rCo8AxG83bqv,-541904212_4706649847641491.0,4706649847641490.0,11,1,1,0,1,Pets,Species,Species,Hoomans,Pets,1.0,2,0,0,Mobile,0.0,0.0,JPN,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0
22Atgn3FWbeqv2cHu,2129934860_289462016726647.0,289462016726647.0,2,0,0,0,1,Hoomans,Species,Species,Hoomans,Pets,1.0,4,0,1,Desktop,0.0,1.0,USA,0.0,0,0,1,1,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0
22Atgn3FWbeqv2cHu,2129934860_289462016726647.0,289462016726647.0,2,1,0,1,0,Pets,Species,Species,Hoomans,Pets,1.0,4,0,0,Desktop,1.0,0.0,USA,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,2
22AuQyqkaSjhtwrk6,2070137661_6056129154240248.0,6056129154240250.0,7,0,0,0,2,Fat,Fitness,Fitness,Fit,Fat,0.0,3,0,0,Desktop,1.0,1.0,SGP,0.0,1,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0
22AuQyqkaSjhtwrk6,2070137661_6056129154240248.0,6056129154240250.0,7,1,0,1,0,Fit,Fitness,Fitness,Fit,Fat,0.0,3,0,1,Desktop,1.0,0.0,SGP,1.0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0
22AwDQJTMtzM5e96d,1774516796_1808729769778632.0,1808729769778630.0,1,0,1,0,2,Female,Gender,Gender,Male,Female,0.0,4,0,0,Desktop,1.0,1.0,SGP,0.0,0,0,0,0,1,0,1,0,0,0,0,0,0,2,0,0,0,0,0
22AwDQJTMtzM5e96d,1774516796_1808729769778632.0,1808729769778630.0,1,1,1,0,1,Male,Gender,Gender,Male,Female,0.0,4,0,1,Desktop,1.0,0.0,SGP,0.0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,2,0,0,0,0
22AxkPDSxKu9HmGrK,1253134472_9135855454951524.0,9135855454951520.0,3,0,0,1,0,Fit,Fitness,Fitness,Fit,Fat,1.0,5,0,1,Desktop,1.0,1.0,GBR,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,3,0,0,0,0
22AxkPDSxKu9HmGrK,1253134472_9135855454951524.0,9135855454951520.0,3,1,0,0,2,Fat,Fitness,Fitness,Fit,Fat,1.0,5,0,0,Desktop,0.0,0.0,GBR,3.0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0
22AzYtGPBBSxA7hhs,-1082858016_7387766844585537.0,7387766844585539.0,2,0,1,0,2,Young,Age,Age,Young,Old,1.0,5,0,0,Desktop,1.0,1.0,DEU,0.0,3,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0
22AzYtGPBBSxA7hhs,-1082858016_7387766844585537.0,7387766844585539.0,2,1,1,0,1,Old,Age,Age,Young,Old,1.0,5,0,1,Desktop,1.0,0.0,DEU,0.0,0,0,0,2,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0
22B3C53aSiArHe7Es,-672169758_2730512377786094.0,2730512377786090.0,6,0,0,1,0,Rand,Fitness,Random,,,,2,0,0,Desktop,1.0,0.0,GIB,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0
22B3C53aSiArHe7Es,-672169758_2730512377786094.0,2730512377786090.0,6,1,0,0,0,Rand,Fitness,Random,,,,2,0,1,Desktop,1.0,1.0,GIB,1.0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
